year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2021,2021,71.75330972671509,55.78399212613814,15.96931760057695,127.53730185285323,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
2022,2022,47.02609157562256,42.52824472481046,4.4978468508120955,89.55433630043302,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
2023,2023,48.837568283081055,23.991478299824053,24.846089983257002,72.82904658290511,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
2024,2024,46.65387407938639,26.65229130741722,20.001582771969172,73.30616538680361,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
2025,2025,56.758429527282715,48.92829864811371,7.830130879169005,105.68672817539642,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
2026,2026,nan,nan,nan,nan,UI (m^3/s/100 m coastline),Winter Upwelling Index (33 °N),33.0,-119.0,nan,1.0
1967,1967,194.98326365152994,73.468731732369,121.51453191916094,268.4519953838989,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1968,1968,239.43009440104166,79.4010161653806,160.02907823566107,318.83111056642224,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1969,1969,207.3969472249349,43.02498747170017,164.37195975323473,250.42193469663508,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1970,1970,217.12817891438803,30.598323915114218,186.52985499927382,247.72650282950224,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1971,1971,235.59447733561197,37.779520992256415,197.81495634335556,273.3739983278684,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1972,1972,147.77702840169272,9.931687147298952,137.84534125439376,157.70871554899168,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1973,1973,165.83293660481772,17.023033916189572,148.80990268862814,182.8559705210073,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1974,1974,151.4941380818685,30.992881353178625,120.50125672868987,182.48701943504713,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1975,1975,164.77908070882162,56.756963999811255,108.02211670901036,221.5360447086329,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1976,1976,134.46903483072916,17.454771880667117,117.01426295006203,151.92380671139628,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1977,1977,132.4037297566732,17.782053804945537,114.62167595172765,150.18578356161873,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1978,1978,117.5753173828125,29.263017219922414,88.31230016289008,146.8383346027349,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1979,1979,193.2550506591797,13.936837779662929,179.31821287951675,207.19188843884262,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1980,1980,206.94223022460938,63.05704044196382,143.88518978264557,269.9992706665732,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1981,1981,91.84898885091145,18.048083213928795,73.80090563698266,109.89707206484024,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1982,1982,77.55166625976562,25.465051440965162,52.08661481880046,103.0167177007308,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1983,1983,105.68917338053386,30.34468799986852,75.34448538066533,136.03386138040239,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1984,1984,147.13191731770834,11.216855695375859,135.91506162233247,158.3487730130842,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1985,1985,102.57043965657552,16.04290929032606,86.52753036624945,118.61334894690158,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1986,1986,102.05951182047527,11.334501347805029,90.72501047267023,113.3940131682803,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1987,1987,94.5366948445638,16.452661481441385,78.08403336312242,110.98935632600518,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1988,1988,103.10453542073567,42.40989880971033,60.694636611025345,145.514434230446,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1989,1989,109.5743179321289,34.39989782956442,75.17442010256448,143.97421576169333,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1990,1990,124.08995564778645,8.776299902871212,115.31365574491524,132.86625555065766,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1991,1991,129.6783701578776,34.91374638929854,94.76462376857906,164.59211654717615,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1992,1992,94.8440450032552,11.070745600593307,83.77329940266189,105.91479060384852,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1993,1993,109.6019058227539,32.248788168131995,77.35311765462191,141.8506939908859,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1994,1994,116.66122182210286,20.590938526051705,96.07028329605116,137.25216034815458,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1995,1995,107.13009897867839,13.541296815224726,93.58880216345366,120.67139579390312,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1996,1996,115.16874440511067,8.96932340190648,106.1994210032042,124.13806780701715,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1997,1997,125.27854919433594,30.464825892664063,94.81372330167187,155.743375087,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1998,1998,84.3409423828125,4.679105273429175,79.66183710938333,89.02004765624167,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1999,1999,173.10400899251303,40.79459952241414,132.3094094700989,213.89860851492716,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2000,2000,116.57565307617188,17.967893441417065,98.60775963475481,134.54354651758894,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2001,2001,113.53433227539062,47.1613528067429,66.37297946864773,160.69568508213354,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2002,2002,144.4783732096354,12.670084734335852,131.80828847529955,157.14845794397127,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2003,2003,132.54786173502603,34.67492162131331,97.87294011371273,167.22278335633933,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2004,2004,101.31888580322266,38.27334046593115,63.04554533729151,139.5922262691538,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2005,2005,107.16956583658855,8.906544462828963,98.26302137375959,116.07611029941751,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2006,2006,87.19883728027344,14.556828986013056,72.64200829426038,101.7556662662865,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2007,2007,131.34129079182944,12.691326409612314,118.64996438221712,144.03261720144175,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2008,2008,125.14432779947917,12.355049360920647,112.78927843855853,137.49937716039983,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2009,2009,100.24369303385417,17.66854404218995,82.57514899166422,117.91223707604412,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2010,2010,157.79214986165366,6.50857876179514,151.2835710998585,164.3007286234488,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2011,2011,152.0795135498047,26.799232298315996,125.28028125148869,178.87874584812067,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2012,2012,192.22714233398438,57.06586043812467,135.1612818958597,249.29300277210905,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2013,2013,172.0827382405599,21.16480718241484,150.91793105814506,193.24754542297475,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2014,2014,138.60971323649088,35.34784436928246,103.26186886720842,173.95755760577333,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2015,2015,129.1498794555664,29.785198866117,99.3646805894494,158.93507832168342,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2016,2016,131.80775451660156,12.745030978066316,119.06272353853525,144.5527854946679,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2017,2017,193.52334594726562,31.36947675691141,162.15386919035421,224.89282270417704,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2018,2018,194.52660115559897,15.007869076665097,179.51873207893388,209.53447023226406,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2019,2019,143.20502726236978,15.77925717854684,127.42577008382294,158.9842844409166,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2020,2020,151.56920115152994,42.2702065129848,109.29899463854514,193.83940766451474,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2021,2021,213.8474375406901,18.757973686318316,195.0894638543718,232.6054112270084,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2022,2022,167.74295043945312,32.47023888294444,135.27271155650868,200.21318932239757,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2023,2023,164.4930877685547,20.49526301537509,143.9978247531796,184.98835078392977,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2024,2024,195.90886433919272,62.653633890967015,133.2552304482257,258.56249823015975,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
2025,2025,174.7361602783203,47.51611211241266,127.22004816590766,222.25227239073297,UI (m^3/s/100 m coastline),Spring Upwelling Index (33 °N),33.0,-119.0,nan,2.0
1967,1967,157.54993438720703,47.84369646893359,109.70623791827344,205.39363085614062,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1968,1968,164.89765421549478,11.373509009096376,153.5241452063984,176.27116322459116,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1969,1969,164.68729146321616,37.10444276498152,127.58284869823464,201.79173422819767,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1970,1970,151.3954315185547,18.28262309630264,133.11280842225204,169.67805461485733,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1971,1971,149.61907958984375,72.22759244671498,77.39148714312877,221.84667203655874,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1972,1972,111.14481099446614,29.261659847730566,81.88315114673557,140.4064708421967,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1973,1973,125.10557047526042,28.91072267785334,96.19484779740708,154.01629315311376,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1974,1974,106.76711781819661,19.087690837574712,87.6794269806219,125.85480865577132,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1975,1975,134.7182184855143,39.00278368162087,95.71543480389344,173.72100216713517,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1976,1976,88.9840799967448,38.65450186442914,50.32957813231565,127.63858186117395,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1977,1977,106.65799204508464,26.57939061833012,80.07860142675452,133.23738266341476,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1978,1978,100.75951131184895,36.32993213955763,64.42957917229133,137.08944345140657,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1979,1979,138.36790466308594,59.862988266198755,78.50491639688718,198.2308929292847,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1980,1980,176.11376444498697,31.539584364103035,144.57418008088393,207.65334880909,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1981,1981,63.58669916788737,10.33651289245769,53.25018627542968,73.92321206034507,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1982,1982,68.36572392781575,5.049921922306233,63.31580200550952,73.41564585012199,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1983,1983,69.34338251749675,27.01368940200125,42.3296931154955,96.357071919498,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1984,1984,73.46364466349284,16.766148658782733,56.69749600471011,90.22979332227558,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1985,1985,77.02494684855144,19.144950570590485,57.879996277960956,96.16989741914192,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1986,1986,79.41539764404297,10.669227615228925,68.74617002881405,90.08462525927189,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1987,1987,88.50042470296223,22.781336563549402,65.71908813941283,111.28176126651164,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1988,1988,73.62667719523112,12.449713120292024,61.1769640749391,86.07639031552316,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1989,1989,86.56050491333008,28.732671272549428,57.82783364078065,115.2931761858795,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1990,1990,62.21254094441732,5.658395179127365,56.55414576528995,67.87093612354468,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1991,1991,78.88226826985677,11.394803075099883,67.48746519475688,90.27707134495665,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1992,1992,82.92927805582683,7.622429092005588,75.30684896382124,90.55170714783242,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1993,1993,76.571533203125,14.85038724193165,61.72114596119335,91.42192044505666,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1994,1994,93.88095092773438,23.147876530783517,70.73307439695085,117.0288274585179,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1995,1995,91.19417572021484,4.869743260389757,86.32443245982509,96.0639189806046,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1996,1996,80.90433247884114,11.533431508938413,69.37090096990272,92.43776398777956,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1997,1997,98.40690104166667,21.061304320383854,77.34559672128282,119.46820536205053,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1998,1998,63.92635599772135,16.16957980565368,47.756776192067676,80.09593580337503,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
1999,1999,99.4554443359375,25.41843855884708,74.03700577709043,124.87388289478457,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2000,2000,93.18640391031902,27.265789582105306,65.9206143282137,120.45219349242433,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2001,2001,104.39316050211589,18.961405566235364,85.43175493588052,123.35456606835126,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2002,2002,105.3551737467448,32.23990679259331,73.11526695415148,137.5950805393381,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2003,2003,133.99840799967447,24.1583954433028,109.84001255637168,158.15680344297726,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2004,2004,49.927452087402344,17.471569876568104,32.45588221083424,67.39902196397045,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2005,2005,71.79905954996745,13.420291249801123,58.37876830016633,85.21935079976858,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2006,2006,80.60907236735027,10.170094790136853,70.43897757721341,90.77916715748712,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2007,2007,85.21002705891927,12.041101720457792,73.16892533846148,97.25112877937705,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
2008,2008,68.8477897644043,12.150068317622646,56.69772144678165,80.99785808202694,UI (m^3/s/100 m coastline),Summer Upwelling Index (33 °N),33.0,-119.0,nan,3.0
