year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1953,6,1953-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,7,1953-07,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,8,1953-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,9,1953-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,10,1953-10,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,11,1953-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1953,12,1953-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,1,1954-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,2,1954-02,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,3,1954-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,4,1954-04,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,5,1954-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,6,1954-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,7,1954-07,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,8,1954-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,9,1954-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,10,1954-10,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,11,1954-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1954,12,1954-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,1,1955-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,2,1955-02,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,3,1955-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,4,1955-04,2.0118181818181817,0.0,2.0118181818181817,2.0118181818181817,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,5,1955-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,6,1955-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,7,1955-07,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,8,1955-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,9,1955-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,10,1955-10,2.16,0.0,2.16,2.16,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,11,1955-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1955,12,1955-12,2.2716,0.0,2.2716,2.2716,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,1,1956-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,2,1956-02,2.094444444444444,0.0,2.094444444444444,2.094444444444444,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,3,1956-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,4,1956-04,2.1046153846153848,0.0,2.1046153846153848,2.1046153846153848,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,5,1956-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,6,1956-06,2.4063636363636363,0.0,2.4063636363636363,2.4063636363636363,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,7,1956-07,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,8,1956-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,9,1956-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,10,1956-10,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,11,1956-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1956,12,1956-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,1,1957-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,2,1957-02,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,3,1957-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,4,1957-04,2.0423999999999998,0.0,2.0423999999999998,2.0423999999999998,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,5,1957-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,6,1957-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,7,1957-07,3.63,0.0,3.63,3.63,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,8,1957-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,9,1957-09,2.4466666666666668,0.0,2.4466666666666668,2.4466666666666668,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,10,1957-10,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,11,1957-11,2.936153846153846,0.0,2.936153846153846,2.936153846153846,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1957,12,1957-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,1,1958-01,3.267142857142857,0.0,3.267142857142857,3.267142857142857,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,2,1958-02,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,3,1958-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,4,1958-04,2.876923076923077,0.0,2.876923076923077,2.876923076923077,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,5,1958-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,6,1958-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,7,1958-07,2.29,0.0,2.29,2.29,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,8,1958-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,9,1958-09,2.762111111111111,0.13346495817902312,2.6286461529320877,2.8955760692901342,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,10,1958-10,2.621052631578947,0.0,2.621052631578947,2.621052631578947,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,11,1958-11,2.5845454545454545,0.0,2.5845454545454545,2.5845454545454545,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1958,12,1958-12,2.6888,0.0,2.6888,2.6888,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,1,1959-01,2.583,0.0,2.583,2.583,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,2,1959-02,2.3771428571428572,0.0,2.3771428571428572,2.3771428571428572,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,3,1959-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,4,1959-04,2.251428571428572,0.0,2.251428571428572,2.251428571428572,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,5,1959-05,1.68,0.0,1.68,1.68,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,6,1959-06,2.3153846153846156,0.0,2.3153846153846156,2.3153846153846156,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,7,1959-07,2.635625,0.0,2.635625,2.635625,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,8,1959-08,3.142,0.0,3.142,3.142,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,9,1959-09,3.0774999999999997,0.0,3.0774999999999997,3.0774999999999997,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,10,1959-10,2.824,0.0,2.824,2.824,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,11,1959-11,2.8575,0.0,2.8575,2.8575,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1959,12,1959-12,3.6883333333333335,0.0,3.6883333333333335,3.6883333333333335,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,1,1960-01,3.4,0.0,3.4,3.4,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,2,1960-02,2.1500000000000004,0.010000000000000009,2.1400000000000006,2.16,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,3,1960-03,2.162328431372549,0.05649509803921582,2.105833333333333,2.2188235294117646,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,4,1960-04,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,5,1960-05,2.336,0.0,2.336,2.336,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,6,1960-06,1.9644444444444444,0.0,1.9644444444444444,1.9644444444444444,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,7,1960-07,1.5825,0.0,1.5825,1.5825,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,8,1960-08,2.019285714285714,0.0,2.019285714285714,2.019285714285714,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,9,1960-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,10,1960-10,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,11,1960-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1960,12,1960-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,1,1961-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,2,1961-02,2.642,0.0,2.642,2.642,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,3,1961-03,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,4,1961-04,2.0087499999999996,0.0,2.0087499999999996,2.0087499999999996,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,5,1961-05,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,6,1961-06,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,7,1961-07,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,8,1961-08,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,9,1961-09,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,10,1961-10,1.67,0.0,1.67,1.67,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,11,1961-11,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1961,12,1961-12,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
1962,1,1962-01,nan,nan,nan,nan,DO (ml/L),Monthly Dissolved Oxygen at 150 m: 933_300 (32.84N -117.53W),32.84099336134454,-117.5266957955182,150.0,1.0
