year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1980,1980,40067.2598515749,0.0,40067.2598515749,40067.2598515749,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1981,1981,19494.91106879711,0.0,19494.91106879711,19494.91106879711,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1982,1982,19065.149693101645,0.0,19065.149693101645,19065.149693101645,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1983,1983,21067.615809738636,0.0,21067.615809738636,21067.615809738636,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1984,1984,28406.702541947365,0.0,28406.702541947365,28406.702541947365,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1985,1985,23914.880623042583,0.0,23914.880623042583,23914.880623042583,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1986,1986,21268.40536737442,0.0,21268.40536737442,21268.40536737442,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1987,1987,22740.64090576768,0.0,22740.64090576768,22740.64090576768,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1988,1988,24984.55082964897,0.0,24984.55082964897,24984.55082964897,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1989,1989,24893.593049287796,0.0,24893.593049287796,24893.593049287796,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1990,1990,25895.615108907223,0.0,25895.615108907223,25895.615108907223,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1991,1991,26553.730116158724,0.0,26553.730116158724,26553.730116158724,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1992,1992,21295.312840878963,0.0,21295.312840878963,21295.312840878963,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1993,1993,21878.69616700709,0.0,21878.69616700709,21878.69616700709,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1994,1994,28018.54207098484,0.0,28018.54207098484,28018.54207098484,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1995,1995,23771.91778051853,0.0,23771.91778051853,23771.91778051853,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1996,1996,27353.067385196686,0.0,27353.067385196686,27353.067385196686,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1997,1997,27261.209369421005,0.0,27261.209369421005,27261.209369421005,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1998,1998,23028.100929498672,0.0,23028.100929498672,23028.100929498672,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1999,1999,33833.0223017931,0.0,33833.0223017931,33833.0223017931,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2000,2000,26640.159856557846,0.0,26640.159856557846,26640.159856557846,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2001,2001,28114.215845942497,0.0,28114.215845942497,28114.215845942497,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2002,2002,30482.07808470726,0.0,30482.07808470726,30482.07808470726,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2003,2003,29004.50827240944,0.0,29004.50827240944,29004.50827240944,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2004,2004,19164.04536163807,0.0,19164.04536163807,19164.04536163807,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2005,2005,23720.362212061882,0.0,23720.362212061882,23720.362212061882,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2006,2006,26928.7984085083,0.0,26928.7984085083,26928.7984085083,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2007,2007,30311.269911527634,0.0,30311.269911527634,30311.269911527634,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2008,2008,26230.27141535282,0.0,26230.27141535282,26230.27141535282,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2009,2009,27876.615036904812,0.0,27876.615036904812,27876.615036904812,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2010,2010,34885.64095360041,0.0,34885.64095360041,34885.64095360041,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2011,2011,30520.73472726345,0.0,30520.73472726345,30520.73472726345,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2012,2012,36684.86442947388,0.0,36684.86442947388,36684.86442947388,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2013,2013,36414.143191337585,0.0,36414.143191337585,36414.143191337585,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2014,2014,27972.871309697628,0.0,27972.871309697628,27972.871309697628,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2015,2015,28843.01962095499,0.0,28843.01962095499,28843.01962095499,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2016,2016,34900.28472208977,0.0,34900.28472208977,34900.28472208977,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2017,2017,38019.04206547141,0.0,38019.04206547141,38019.04206547141,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2018,2018,37428.72421211004,0.0,37428.72421211004,37428.72421211004,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2019,2019,33693.17220413685,0.0,33693.17220413685,33693.17220413685,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2020,2020,33071.591426193714,0.0,33071.591426193714,33071.591426193714,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2021,2021,42409.422765016556,0.0,42409.422765016556,42409.422765016556,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2022,2022,33354.408557236195,0.0,33354.408557236195,33354.408557236195,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2023,2023,33098.768146038055,0.0,33098.768146038055,33098.768146038055,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
2024,2024,39536.449586212635,0.0,39536.449586212635,39536.449586212635,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 33N,33.0,0.0,0.0,1.0
1967,1967,19814.733353614807,0.0,19814.733353614807,19814.733353614807,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1968,1968,22967.404185652733,0.0,22967.404185652733,22967.404185652733,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1969,1969,27850.96143400669,0.0,27850.96143400669,27850.96143400669,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1970,1970,27651.40338551998,0.0,27651.40338551998,27651.40338551998,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1971,1971,22188.023076474667,0.0,22188.023076474667,22188.023076474667,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1972,1972,25820.989946842194,0.0,25820.989946842194,25820.989946842194,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1973,1973,41400.664304971695,0.0,41400.664304971695,41400.664304971695,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1974,1974,33308.3527392149,0.0,33308.3527392149,33308.3527392149,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1975,1975,36601.739953398705,0.0,36601.739953398705,36601.739953398705,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1976,1976,35357.83161652088,0.0,35357.83161652088,35357.83161652088,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1977,1977,41268.6114821434,0.0,41268.6114821434,41268.6114821434,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1978,1978,40469.526384949684,0.0,40469.526384949684,40469.526384949684,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1979,1979,26631.67457215488,0.0,26631.67457215488,26631.67457215488,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1980,1980,35663.89096289873,0.0,35663.89096289873,35663.89096289873,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1981,1981,25100.614882707596,0.0,25100.614882707596,25100.614882707596,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1982,1982,17004.04115819931,0.0,17004.04115819931,17004.04115819931,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1983,1983,16314.473234891891,0.0,16314.473234891891,16314.473234891891,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1984,1984,22219.27292650938,0.0,22219.27292650938,22219.27292650938,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1985,1985,21444.345399439335,0.0,21444.345399439335,21444.345399439335,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1986,1986,18338.77519774437,0.0,18338.77519774437,18338.77519774437,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1987,1987,17978.039664447308,0.0,17978.039664447308,17978.039664447308,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1988,1988,20042.216261714697,0.0,20042.216261714697,20042.216261714697,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1989,1989,18776.939858078957,0.0,18776.939858078957,18776.939858078957,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1990,1990,19430.515679702163,0.0,19430.515679702163,19430.515679702163,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1991,1991,24755.952716827393,0.0,24755.952716827393,24755.952716827393,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1992,1992,17647.08388006687,0.0,17647.08388006687,17647.08388006687,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1993,1993,18616.599970698357,0.0,18616.599970698357,18616.599970698357,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1994,1994,23635.620195508003,0.0,23635.620195508003,23635.620195508003,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1995,1995,22262.659415721893,0.0,22262.659415721893,22262.659415721893,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1996,1996,27122.675773620605,0.0,27122.675773620605,27122.675773620605,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1997,1997,34721.30589288473,0.0,34721.30589288473,34721.30589288473,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1998,1998,31879.762923121452,0.0,31879.762923121452,31879.762923121452,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1999,1999,49233.348661363125,0.0,49233.348661363125,49233.348661363125,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2000,2000,40918.7582116127,0.0,40918.7582116127,40918.7582116127,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2001,2001,52967.25141620636,0.0,52967.25141620636,52967.25141620636,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2002,2002,50840.32139825821,0.0,50840.32139825821,50840.32139825821,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2003,2003,39951.76110959053,0.0,39951.76110959053,39951.76110959053,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2004,2004,27623.62383633852,0.0,27623.62383633852,27623.62383633852,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2005,2005,27638.474659323692,0.0,27638.474659323692,27638.474659323692,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2006,2006,34846.22373223305,0.0,34846.22373223305,34846.22373223305,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2007,2007,38014.36279404163,0.0,38014.36279404163,38014.36279404163,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2008,2008,44466.10810357332,0.0,44466.10810357332,44466.10810357332,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2009,2009,36092.2121142149,0.0,36092.2121142149,36092.2121142149,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2010,2010,34427.07138943672,0.0,34427.07138943672,34427.07138943672,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2011,2011,36652.11077389121,0.0,36652.11077389121,36652.11077389121,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2012,2012,43403.71760857105,0.0,43403.71760857105,43403.71760857105,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2013,2013,55104.23784893751,0.0,55104.23784893751,55104.23784893751,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2014,2014,40328.609007418156,0.0,40328.609007418156,40328.609007418156,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2015,2015,37551.641243457794,0.0,37551.641243457794,37551.641243457794,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2016,2016,39387.65593269467,0.0,39387.65593269467,39387.65593269467,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2017,2017,41622.89882326126,0.0,41622.89882326126,41622.89882326126,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2018,2018,46342.494946330786,0.0,46342.494946330786,46342.494946330786,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2019,2019,45533.59792637825,0.0,45533.59792637825,45533.59792637825,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2020,2020,48467.966223835945,0.0,48467.966223835945,48467.966223835945,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2021,2021,57010.91324520111,0.0,57010.91324520111,57010.91324520111,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2022,2022,42677.86411124468,0.0,42677.86411124468,42677.86411124468,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2023,2023,37558.42460078001,0.0,37558.42460078001,37558.42460078001,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
2024,2024,40585.61816561222,0.0,40585.61816561222,40585.61816561222,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 39N,39.0,0.0,0.0,2.0
1967,1967,10259.731573820114,0.0,10259.731573820114,10259.731573820114,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1968,1968,9133.83015370369,0.0,9133.83015370369,9133.83015370369,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1969,1969,6567.234087944031,0.0,6567.234087944031,6567.234087944031,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1970,1970,9135.859645783901,0.0,9135.859645783901,9135.859645783901,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1971,1971,5446.501234948635,0.0,5446.501234948635,5446.501234948635,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1972,1972,6412.79015058279,0.0,6412.79015058279,6412.79015058279,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1973,1973,7765.874033391476,0.0,7765.874033391476,7765.874033391476,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1974,1974,6977.505134403706,0.0,6977.505134403706,6977.505134403706,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1975,1975,8047.510511875153,0.0,8047.510511875153,8047.510511875153,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1976,1976,4795.704926669598,0.0,4795.704926669598,4795.704926669598,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1977,1977,6417.88591504097,0.0,6417.88591504097,6417.88591504097,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1978,1978,4710.117023825645,0.0,4710.117023825645,4710.117023825645,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1979,1979,4967.298982620239,0.0,4967.298982620239,4967.298982620239,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1980,1980,7219.840332295746,0.0,7219.840332295746,7219.840332295746,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1981,1981,2447.9901564717293,0.0,2447.9901564717293,2447.9901564717293,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1982,1982,3797.365590751171,0.0,3797.365590751171,3797.365590751171,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1983,1983,2209.4274746477604,0.0,2209.4274746477604,2209.4274746477604,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1984,1984,3157.1761953234673,0.0,3157.1761953234673,3157.1761953234673,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1985,1985,4642.365139245987,0.0,4642.365139245987,4642.365139245987,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1986,1986,4333.138626217842,0.0,4333.138626217842,4333.138626217842,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1987,1987,4741.0834884643555,0.0,4741.0834884643555,4741.0834884643555,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1988,1988,3079.5927000641823,0.0,3079.5927000641823,3079.5927000641823,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1989,1989,6020.569326758385,0.0,6020.569326758385,6020.569326758385,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1990,1990,4336.335542052984,0.0,4336.335542052984,4336.335542052984,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1991,1991,4904.332007586956,0.0,4904.332007586956,4904.332007586956,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1992,1992,4969.007948637009,0.0,4969.007948637009,4969.007948637009,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1993,1993,4018.067927837372,0.0,4018.067927837372,4018.067927837372,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1994,1994,3630.736763417721,0.0,3630.736763417721,3630.736763417721,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1995,1995,4346.175726860762,0.0,4346.175726860762,4346.175726860762,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1996,1996,6190.439288139343,0.0,6190.439288139343,6190.439288139343,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1997,1997,2216.8937566280365,0.0,2216.8937566280365,2216.8937566280365,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1998,1998,7023.118791401386,0.0,7023.118791401386,7023.118791401386,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
1999,1999,8364.607764303684,0.0,8364.607764303684,8364.607764303684,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2000,2000,5748.053193747997,0.0,5748.053193747997,5748.053193747997,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2001,2001,7576.788291096687,0.0,7576.788291096687,7576.788291096687,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2002,2002,7877.335814759135,0.0,7877.335814759135,7877.335814759135,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2003,2003,6922.245738729835,0.0,6922.245738729835,6922.245738729835,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2004,2004,4162.312269002199,0.0,4162.312269002199,4162.312269002199,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2005,2005,5594.61488121748,0.0,5594.61488121748,5594.61488121748,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
2006,2006,9743.174206972122,0.0,9743.174206972122,9743.174206972122,TUMI (m$^3$/s/100m coastline),Total Upwelling Magnitude Index @ 45N,45.0,0.0,0.0,3.0
