year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1999,1999,11.0,0.0,11.0,11.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2000,2000,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2001,2001,6.0,0.0,6.0,6.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2002,2002,7.0,0.0,7.0,7.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2003,2003,44.0,0.0,44.0,44.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2004,2004,14.0,0.0,14.0,14.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2005,2005,10.0,0.0,10.0,10.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2006,2006,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2007,2007,2.0,0.0,2.0,2.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2008,2008,27.0,0.0,27.0,27.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2009,2009,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2010,2010,21.0,0.0,21.0,21.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2011,2011,6.0,0.0,6.0,6.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2012,2012,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2013,2013,4.0,0.0,4.0,4.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2014,2014,6.0,0.0,6.0,6.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2015,2015,29.0,0.0,29.0,29.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2016,2016,5.0,0.0,5.0,5.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2017,2017,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2018,2018,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2019,2019,16.0,0.0,16.0,16.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2020,2020,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2021,2021,21.0,0.0,21.0,21.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2022,2022,2.0,0.0,2.0,2.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2023,2023,5.0,0.0,5.0,5.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2024,2024,1.0,0.0,1.0,1.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
2025,2025,2.0,0.0,2.0,2.0,STI (yearday),Spring Transition Index @ 33N,33.0,0.0,0.0,1.0
1967,1967,30.0,0.0,30.0,30.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1968,1968,84.0,0.0,84.0,84.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1969,1969,61.0,0.0,61.0,61.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1970,1970,73.0,0.0,73.0,73.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1971,1971,18.0,0.0,18.0,18.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1972,1972,72.0,0.0,72.0,72.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1973,1973,65.0,0.0,65.0,65.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1974,1974,18.0,0.0,18.0,18.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1975,1975,67.0,0.0,67.0,67.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1976,1976,5.0,0.0,5.0,5.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1977,1977,2.0,0.0,2.0,2.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1978,1978,67.0,0.0,67.0,67.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1979,1979,56.0,0.0,56.0,56.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1980,1980,68.0,0.0,68.0,68.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1981,1981,50.0,0.0,50.0,50.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1982,1982,104.0,0.0,104.0,104.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1983,1983,89.0,0.0,89.0,89.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1984,1984,10.0,0.0,10.0,10.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1985,1985,19.0,0.0,19.0,19.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1986,1986,74.0,0.0,74.0,74.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1987,1987,72.0,0.0,72.0,72.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1988,1988,17.0,0.0,17.0,17.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1989,1989,94.0,0.0,94.0,94.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1990,1990,13.0,0.0,13.0,13.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1991,1991,63.0,0.0,63.0,63.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1992,1992,85.0,0.0,85.0,85.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1993,1993,152.0,0.0,152.0,152.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1994,1994,62.0,0.0,62.0,62.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1995,1995,81.0,0.0,81.0,81.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1996,1996,71.0,0.0,71.0,71.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1997,1997,41.0,0.0,41.0,41.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1998,1998,54.0,0.0,54.0,54.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1999,1999,83.0,0.0,83.0,83.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2000,2000,60.0,0.0,60.0,60.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2001,2001,64.0,0.0,64.0,64.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2002,2002,8.0,0.0,8.0,8.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2003,2003,75.0,0.0,75.0,75.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2004,2004,57.0,0.0,57.0,57.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2005,2005,62.0,0.0,62.0,62.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2006,2006,102.0,0.0,102.0,102.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2007,2007,3.0,0.0,3.0,3.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2008,2008,12.0,0.0,12.0,12.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2009,2009,64.0,0.0,64.0,64.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2010,2010,62.0,0.0,62.0,62.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2011,2011,2.0,0.0,2.0,2.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2012,2012,41.0,0.0,41.0,41.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2013,2013,5.0,0.0,5.0,5.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2014,2014,68.0,0.0,68.0,68.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2015,2015,40.0,0.0,40.0,40.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2016,2016,73.0,0.0,73.0,73.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2017,2017,85.0,0.0,85.0,85.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2018,2018,28.0,0.0,28.0,28.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2019,2019,46.0,0.0,46.0,46.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2020,2020,28.0,0.0,28.0,28.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2021,2021,14.0,0.0,14.0,14.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2022,2022,12.0,0.0,12.0,12.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2023,2023,15.0,0.0,15.0,15.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2024,2024,65.0,0.0,65.0,65.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
2025,2025,5.0,0.0,5.0,5.0,STI (yearday),Spring Transition Index @ 39N,39.0,0.0,0.0,2.0
1967,1967,84.0,0.0,84.0,84.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1968,1968,88.0,0.0,88.0,88.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1969,1969,116.0,0.0,116.0,116.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1970,1970,75.0,0.0,75.0,75.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1971,1971,103.0,0.0,103.0,103.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1972,1972,103.0,0.0,103.0,103.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1973,1973,80.0,0.0,80.0,80.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1974,1974,101.0,0.0,101.0,101.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1975,1975,82.0,0.0,82.0,82.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1976,1976,101.0,0.0,101.0,101.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1977,1977,74.0,0.0,74.0,74.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1978,1978,96.0,0.0,96.0,96.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1979,1979,128.0,0.0,128.0,128.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1980,1980,110.0,0.0,110.0,110.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1981,1981,174.0,0.0,174.0,174.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1982,1982,107.0,0.0,107.0,107.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1983,1983,128.0,0.0,128.0,128.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1984,1984,147.0,0.0,147.0,147.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1985,1985,124.0,0.0,124.0,124.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1986,1986,148.0,0.0,148.0,148.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1987,1987,106.0,0.0,106.0,106.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1988,1988,155.0,0.0,155.0,155.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1989,1989,96.0,0.0,96.0,96.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1990,1990,82.0,0.0,82.0,82.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1991,1991,99.0,0.0,99.0,99.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1992,1992,120.0,0.0,120.0,120.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1993,1993,166.0,0.0,166.0,166.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1994,1994,115.0,0.0,115.0,115.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1995,1995,100.0,0.0,100.0,100.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1996,1996,142.0,0.0,142.0,142.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1997,1997,126.0,0.0,126.0,126.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1998,1998,83.0,0.0,83.0,83.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
1999,1999,89.0,0.0,89.0,89.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2000,2000,134.0,0.0,134.0,134.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2001,2001,120.0,0.0,120.0,120.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2002,2002,106.0,0.0,106.0,106.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2003,2003,117.0,0.0,117.0,117.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2004,2004,112.0,0.0,112.0,112.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2005,2005,142.0,0.0,142.0,142.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2006,2006,109.0,0.0,109.0,109.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2007,2007,117.0,0.0,117.0,117.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2008,2008,88.0,0.0,88.0,88.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2009,2009,83.0,0.0,83.0,83.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2010,2010,154.0,0.0,154.0,154.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2011,2011,118.0,0.0,118.0,118.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2012,2012,124.0,0.0,124.0,124.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2013,2013,100.0,0.0,100.0,100.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2014,2014,130.0,0.0,130.0,130.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2015,2015,103.0,0.0,103.0,103.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2016,2016,114.0,0.0,114.0,114.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2017,2017,123.0,0.0,123.0,123.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2018,2018,108.0,0.0,108.0,108.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2019,2019,108.0,0.0,108.0,108.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2020,2020,138.0,0.0,138.0,138.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2021,2021,81.0,0.0,81.0,81.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2022,2022,162.0,0.0,162.0,162.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2023,2023,114.0,0.0,114.0,114.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2024,2024,89.0,0.0,89.0,89.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
2025,2025,100.0,0.0,100.0,100.0,STI (yearday),Spring Transition Index @ 45N,45.0,0.0,0.0,3.0
