year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2003,2003,0.0753888656703114,0.10661595628287782,-0.031227090612566413,0.18200482195318923,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2004,2004,0.7061520064487504,0.1595648189074194,0.5465871875413311,0.8657168253561698,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2005,2005,0.11225332432080147,0.07937552782771311,0.03287779649308836,0.19162885214851458,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2006,2006,0.3231279300312391,0.29566137996318725,0.02746655006805182,0.6187893099944264,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2007,2007,0.8472991693919302,0.06304742909516405,0.7842517402967661,0.9103465984870942,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2008,2008,0.9923387079274238,0.010834703154338831,0.981504004773085,1.0031734110817627,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2009,2009,0.8701538936197325,0.0408798399904703,0.8292740536292622,0.9110337336102028,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2010,2010,0.4089166339033299,0.05702333957645755,0.35189329432687233,0.46593997347978744,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2011,2011,0.7206083162598734,0.027940368738451158,0.6926679475214222,0.7485486849983246,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2012,2012,0.8021276224034111,0.16441496625607752,0.6377126561473335,0.9665425886594886,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2013,2013,0.9031935037063459,0.0925079787003909,0.810685525005955,0.9957014824067367,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2014,2014,0.36758939354473186,0.17361525828227695,0.1939741352624549,0.5412046518270088,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2015,2015,0.012085780738519333,0.017091875032281562,-0.005006094293762229,0.029177655770800896,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2016,2016,0.0,0.0,0.0,0.0,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2017,2017,0.27146138024181526,0.21012521069047435,0.06133616955134091,0.4815865909322896,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2018,2018,0.29447650945615894,0.2168071159917998,0.07766939346435914,0.5112836254479587,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2019,2019,0.13622588828798907,0.1260328341030463,0.010193054184942762,0.26225872239103537,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2020,2020,0.4504347790649292,0.052459119911682055,0.3979756591532471,0.5028938989766112,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2021,2021,0.7452770520069464,0.14810199686137,0.5971750551455763,0.8933790488683164,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2022,2022,0.5456980888173958,0.12295671623101276,0.422741372586383,0.6686548050484086,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2023,2023,0.6412811797605406,0.3420119901724664,0.29926918958807414,0.983293169933007,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2024,2024,0.0,0.0,0.0,0.0,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
2025,2025,0.38229293971648914,0.12435371899564905,0.2579392207208401,0.5066466587121382,Habitat Area (fraction below monthly threshold),Winter Habitat Compression Index over 35.5-40N,nan,nan,0.0,1.0
1982,1982,0.3858168112222354,0.23995334889944192,0.14586346232279346,0.6257701601216773,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1983,1983,0.0711724350625432,0.051169106744371126,0.020003328318172073,0.12234154180691433,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1984,1984,0.37019505113437573,0.10246232267316113,0.2677327284612146,0.47265737380753686,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1985,1985,0.4810468934919347,0.21806209049956432,0.26298480299237037,0.699108983991499,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1986,1986,0.2762796420890291,0.24863409362282757,0.02764554846620154,0.5249137357118567,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1987,1987,0.20841347413945788,0.03797633348182617,0.1704371406576317,0.24638980762128404,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1988,1988,0.25656455804300876,0.1172458134144173,0.13931874462859145,0.37381037145742607,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1989,1989,0.18104160690351276,0.09217353685191516,0.0888680700515976,0.27321514375542794,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1990,1990,0.2554907873023202,0.15303217012738105,0.10245861717493918,0.40852295742970124,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1991,1991,0.817645914491853,0.1290802018598342,0.6885657126320188,0.9467261163516871,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1992,1992,0.0,0.0,0.0,0.0,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1993,1993,0.014724471048691066,0.020823546655828893,-0.006099075607137827,0.03554801770451996,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1994,1994,0.29337231973902056,0.08141125173305448,0.2119610680059661,0.374783571472075,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1995,1995,0.32079325785600576,0.12798097497105326,0.1928122828849525,0.448774232827059,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1996,1996,0.27999570611695174,0.20341141795602236,0.07658428816092938,0.4834071240729741,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1997,1997,0.11357046403604455,0.12121985679232186,-0.0076493927562773095,0.23479032082836643,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1998,1998,0.04849114051495923,0.053852157897576476,-0.005361017382617246,0.1023432984125357,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1999,1999,0.8294806623741288,0.16258441479924254,0.6668962475748862,0.9920650771733713,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2000,2000,0.10827186403239226,0.009752150585225473,0.09851971344716678,0.11802401461761775,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2001,2001,0.5125646764604403,0.1788326813822811,0.33373199507815926,0.6913973578427215,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2002,2002,0.5782065564079771,0.20214870078804495,0.3760578556199322,0.7803552571960221,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2003,2003,0.25643119117932867,0.130634389253416,0.12579680192591267,0.38706558043274464,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2004,2004,0.27786937879537504,0.0542648731497426,0.22360450564563245,0.33213425194511764,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2005,2005,0.09361684226320736,0.09811780379090149,-0.004500961527694122,0.19173464605410884,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2006,2006,0.18832970194038567,0.11684518283369222,0.07148451910669346,0.3051748847740779,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2007,2007,0.5411987380736136,0.17480436633929256,0.3663943717343211,0.7160031044129062,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2008,2008,0.7873364088474881,0.1440143473791965,0.6433220614682916,0.9313507562266846,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2009,2009,0.5921527903809426,0.3565143116903477,0.2356384786905949,0.9486671020712902,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2010,2010,0.5209141296897545,0.23608621085741655,0.28482791883233793,0.757000340547171,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2011,2011,0.44984700403768835,0.15689427768990555,0.2929527263477828,0.6067412817275939,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2012,2012,0.46916662447564356,0.16237577861623276,0.3067908458594108,0.6315424030918764,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2013,2013,0.4806157898864644,0.21195619213733846,0.26865959774912596,0.6925719820238029,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2014,2014,0.16216387835691967,0.05761857541006524,0.10454530294685443,0.2197824537669849,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2015,2015,0.20122064022418493,0.07891056750042331,0.12231007272376161,0.28013120772460826,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2016,2016,0.11008699387992467,0.06801374689166366,0.04207324698826101,0.17810074077158833,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2017,2017,0.16951434680940572,0.13336216430080727,0.036152182508598446,0.30287651111021296,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2018,2018,0.18175430685874042,0.062125114963428346,0.11962919189531207,0.24387942182216876,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2019,2019,0.08994043511060344,0.0449947846936306,0.04494565041697284,0.13493521980423404,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2020,2020,0.1273206172067208,0.026732945476009136,0.10058767173071168,0.15405356268272993,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2021,2021,0.4757727041864485,0.293602678469427,0.1821700257170215,0.7693753826558756,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2022,2022,0.49018115322929695,0.23193147319729246,0.2582496800320045,0.7221126264265894,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2023,2023,0.42875601232525895,0.24421877972584355,0.1845372325994154,0.6729747920511024,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2024,2024,0.3749739110632257,0.16502972280970077,0.20994418825352493,0.5400036338729265,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
2025,2025,0.3269831246911874,0.13458401579325283,0.19239910889793457,0.46156714048444025,Habitat Area (fraction below monthly threshold),Spring Habitat Compression Index over 35.5-40N,nan,nan,0.0,2.0
1982,1982,0.3889114078479075,0.09582093902531778,0.2930904688225897,0.4847323468732253,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1983,1983,0.05879355108286997,0.0421438550581677,0.016649696024702267,0.10093740614103766,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1984,1984,0.21069529013127383,0.0538723621585086,0.15682292797276523,0.2645676522897824,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1985,1985,0.27929797176185717,0.048039798873594976,0.2312581728882622,0.32733777063545216,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1986,1986,0.37241541478921586,0.08732748178154585,0.28508793300767,0.4597428965707617,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1987,1987,0.29309995183606924,0.06625679278265503,0.2268431590534142,0.35935674461872424,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1988,1988,0.45742897365378005,0.17923298794487025,0.2781959857089098,0.6366619615986503,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1989,1989,0.4188374868373311,0.07462005855888654,0.34421742827844454,0.4934575453962176,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1990,1990,0.13470729004425117,0.03272514987900054,0.10198214016525062,0.1674324399232517,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1991,1991,0.40947197865467144,0.13387806211019773,0.27559391654447374,0.5433500407648691,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1992,1992,0.23761274795996576,0.17014638032101875,0.067466367638947,0.4077591282809845,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1993,1993,0.3364632465963704,0.12140223805789124,0.21506100853847915,0.45786548465426163,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1994,1994,0.36582119468098967,0.08208219999959605,0.28373899468139363,0.4479033946805857,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1995,1995,0.34664911944951915,0.19496339024305753,0.15168572920646162,0.5416125096925767,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1996,1996,0.5824276083281953,0.16313369495124327,0.419293913376952,0.7455613032794386,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1997,1997,0.039112812101663334,0.055313869336722804,-0.01620105723505947,0.09442668143838615,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1998,1998,0.31120793822392884,0.08976794963691899,0.22143998858700986,0.4009758878608478,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1999,1999,0.3969295533448063,0.13566316319570315,0.26126639014910313,0.5325927165405094,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2000,2000,0.38310445501763457,0.1673739096495988,0.21573054536803576,0.5504783646672333,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2001,2001,0.46708244166304796,0.11998672552048248,0.3470957161425655,0.5870691671835304,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2002,2002,0.5704398551807883,0.15618600972566013,0.4142538454551282,0.7266258649064484,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2003,2003,0.25531652584058334,0.10486860452054757,0.15044792132003576,0.3601851303611309,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2004,2004,0.2924078949370635,0.2145032444939387,0.07790465044312478,0.5069111394310022,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2005,2005,0.4852832478042047,0.20614100342740455,0.27914224437680013,0.6914242512316092,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2006,2006,0.46773197248822534,0.23838089942700705,0.2293510730612183,0.7061128719152324,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2007,2007,0.2626900197665714,0.06581955364452412,0.19687046612204728,0.32850957341109555,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2008,2008,0.38993365738466745,0.06923986425141754,0.3206937931332499,0.459173521636085,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2009,2009,0.3377077074115222,0.10802392491048302,0.22968378250103916,0.4457316323220052,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2010,2010,0.5189735799246354,0.03913086328533022,0.4798427166393052,0.5581044432099657,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2011,2011,0.47834996703349364,0.14281706247794332,0.3355329045555503,0.621167029511437,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2012,2012,0.5396369458931952,0.148608860780227,0.3910280851129682,0.6882458066734223,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2013,2013,0.2985188539628273,0.036398259493523925,0.26212059446930336,0.3349171134563512,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2014,2014,0.10460575589706582,0.09317339208463125,0.011432363812434565,0.19777914798169707,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2015,2015,0.041569870082353196,0.058788674056551464,-0.01721880397419827,0.10035854413890466,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2016,2016,0.375622968539052,0.025993800802423885,0.34962916773662817,0.4016167693414759,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2017,2017,0.15200689448975402,0.07014414696400657,0.08186274752574745,0.22215104145376058,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2018,2018,0.26095471980204804,0.13648830633445744,0.1244664134675906,0.3974430261365055,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2019,2019,0.14964872697400658,0.04659244739542311,0.10305627957858346,0.1962411743694297,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2020,2020,0.15965394628364102,0.06283166656927658,0.09682227971436444,0.2224856128529176,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2021,2021,0.3450052764000932,0.0992204732280106,0.24578480317208262,0.4442257496281038,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2022,2022,0.1447916611757644,0.038478081589377044,0.10631357958638735,0.18326974276514144,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2023,2023,0.20517606182099524,0.06089952687706042,0.14427653494393483,0.26607558869805564,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2024,2024,0.2765195851883279,0.06095203995913832,0.2155675452291896,0.33747162514746626,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
2025,2025,0.13774161982060215,0.056091326794718226,0.08165029302588392,0.19383294661532038,Habitat Area (fraction below monthly threshold),Summer Habitat Compression Index over 35.5-40N,nan,nan,0.0,3.0
1982,1982,0.04923872007402074,0.059687364236784335,-0.010448644162763594,0.10892608431080508,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1983,1983,0.0,0.0,0.0,0.0,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1984,1984,0.4723195256526704,0.13776039923842381,0.33455912641424657,0.6100799248910942,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1985,1985,0.7805672905069844,0.20787020586778626,0.5726970846391981,0.9884374963747706,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1986,1986,0.30675485856071655,0.19256712518544622,0.11418773337527033,0.49932198374616277,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1987,1987,0.1752609795603203,0.12099096184943549,0.05427001771088481,0.2962519414097558,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1988,1988,0.7190243430731348,0.09161701563926355,0.6274073274338712,0.8106413587123984,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1989,1989,0.2152898718992983,0.12123756950040912,0.09405230239888918,0.3365274413997074,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1990,1990,0.6432406597686229,0.1542271878401924,0.4890134719284305,0.7974678476088153,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1991,1991,0.6751663942612042,0.27091611394979126,0.4042502803114129,0.9460825082109954,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1992,1992,0.22396843053041646,0.09611808100391159,0.12785034952650487,0.32008651153432804,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1993,1993,0.2815997751352291,0.07203674074445458,0.2095630343907745,0.3536365158796837,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1994,1994,0.682668283017148,0.2650228611227185,0.4176454218944295,0.9476911441398665,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1995,1995,0.24971353210686906,0.14902283852230266,0.1006906935845664,0.3987363706291717,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
1996,1996,0.5348746452319992,0.1346296363382671,0.40024500889373216,0.6695042815702663,Habitat Area (fraction below monthly threshold),Fall Habitat Compression Index over 35.5-40N,nan,nan,0.0,4.0
