year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2006,2006,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2007,2007,364.0,0.0,364.0,364.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2008,2008,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2009,2009,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2010,2010,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2011,2011,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2012,2012,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2013,2013,342.0,0.0,342.0,342.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2014,2014,327.0,0.0,327.0,327.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2015,2015,364.0,0.0,364.0,364.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2016,2016,360.0,0.0,360.0,360.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2017,2017,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2018,2018,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2019,2019,350.0,0.0,350.0,350.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2020,2020,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2021,2021,362.0,0.0,362.0,362.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2022,2022,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2023,2023,342.0,0.0,342.0,342.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2024,2024,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
2025,2025,356.0,0.0,356.0,356.0,FTI (yearday),Fall Transition Index @ 33N,33.0,0.0,0.0,1.0
1967,1967,307.0,0.0,307.0,307.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1968,1968,300.0,0.0,300.0,300.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1969,1969,333.0,0.0,333.0,333.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1970,1970,291.0,0.0,291.0,291.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1971,1971,350.0,0.0,350.0,350.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1972,1972,305.0,0.0,305.0,305.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1973,1973,308.0,0.0,308.0,308.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1974,1974,322.0,0.0,322.0,322.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1975,1975,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1976,1976,359.0,0.0,359.0,359.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1977,1977,323.0,0.0,323.0,323.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1978,1978,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1979,1979,293.0,0.0,293.0,293.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1980,1980,335.0,0.0,335.0,335.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1981,1981,298.0,0.0,298.0,298.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1982,1982,292.0,0.0,292.0,292.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1983,1983,301.0,0.0,301.0,301.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1984,1984,305.0,0.0,305.0,305.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1985,1985,316.0,0.0,316.0,316.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1986,1986,344.0,0.0,344.0,344.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1987,1987,309.0,0.0,309.0,309.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1988,1988,364.0,0.0,364.0,364.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1989,1989,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1990,1990,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1991,1991,347.0,0.0,347.0,347.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1992,1992,361.0,0.0,361.0,361.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1993,1993,328.0,0.0,328.0,328.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1994,1994,343.0,0.0,343.0,343.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1995,1995,318.0,0.0,318.0,318.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1996,1996,320.0,0.0,320.0,320.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1997,1997,312.0,0.0,312.0,312.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1998,1998,310.0,0.0,310.0,310.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1999,1999,309.0,0.0,309.0,309.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2000,2000,319.0,0.0,319.0,319.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2001,2001,312.0,0.0,312.0,312.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2002,2002,305.0,0.0,305.0,305.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2003,2003,308.0,0.0,308.0,308.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2004,2004,359.0,0.0,359.0,359.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2005,2005,331.0,0.0,331.0,331.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2006,2006,340.0,0.0,340.0,340.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2007,2007,335.0,0.0,335.0,335.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2008,2008,358.0,0.0,358.0,358.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2009,2009,342.0,0.0,342.0,342.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2010,2010,329.0,0.0,329.0,329.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2011,2011,361.0,0.0,361.0,361.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2012,2012,315.0,0.0,315.0,315.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2013,2013,364.0,0.0,364.0,364.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2014,2014,287.0,0.0,287.0,287.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2015,2015,331.0,0.0,331.0,331.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2016,2016,286.0,0.0,286.0,286.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2017,2017,365.0,0.0,365.0,365.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2018,2018,321.0,0.0,321.0,321.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2019,2019,333.0,0.0,333.0,333.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2020,2020,358.0,0.0,358.0,358.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2021,2021,291.0,0.0,291.0,291.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2022,2022,333.0,0.0,333.0,333.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2023,2023,316.0,0.0,316.0,316.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2024,2024,312.0,0.0,312.0,312.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
2025,2025,307.0,0.0,307.0,307.0,FTI (yearday),Fall Transition Index @ 39N,39.0,0.0,0.0,2.0
1967,1967,271.0,0.0,271.0,271.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1968,1968,282.0,0.0,282.0,282.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1969,1969,258.0,0.0,258.0,258.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1970,1970,287.0,0.0,287.0,287.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1971,1971,290.0,0.0,290.0,290.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1972,1972,304.0,0.0,304.0,304.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1973,1973,258.0,0.0,258.0,258.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1974,1974,295.0,0.0,295.0,295.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1975,1975,273.0,0.0,273.0,273.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1976,1976,297.0,0.0,297.0,297.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1977,1977,293.0,0.0,293.0,293.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1978,1978,234.0,0.0,234.0,234.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1979,1979,287.0,0.0,287.0,287.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1980,1980,269.0,0.0,269.0,269.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1981,1981,259.0,0.0,259.0,259.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1982,1982,266.0,0.0,266.0,266.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1983,1983,288.0,0.0,288.0,288.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1984,1984,276.0,0.0,276.0,276.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1985,1985,282.0,0.0,282.0,282.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1986,1986,286.0,0.0,286.0,286.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1987,1987,301.0,0.0,301.0,301.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1988,1988,267.0,0.0,267.0,267.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1989,1989,288.0,0.0,288.0,288.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1990,1990,284.0,0.0,284.0,284.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1991,1991,305.0,0.0,305.0,305.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1992,1992,266.0,0.0,266.0,266.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1993,1993,327.0,0.0,327.0,327.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1994,1994,291.0,0.0,291.0,291.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1995,1995,265.0,0.0,265.0,265.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1996,1996,275.0,0.0,275.0,275.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1997,1997,232.0,0.0,232.0,232.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1998,1998,274.0,0.0,274.0,274.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
1999,1999,294.0,0.0,294.0,294.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2000,2000,285.0,0.0,285.0,285.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2001,2001,294.0,0.0,294.0,294.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2002,2002,303.0,0.0,303.0,303.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2003,2003,270.0,0.0,270.0,270.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2004,2004,290.0,0.0,290.0,290.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2005,2005,271.0,0.0,271.0,271.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2006,2006,304.0,0.0,304.0,304.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2007,2007,271.0,0.0,271.0,271.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2008,2008,267.0,0.0,267.0,267.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2009,2009,284.0,0.0,284.0,284.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2010,2010,257.0,0.0,257.0,257.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2011,2011,259.0,0.0,259.0,259.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2012,2012,285.0,0.0,285.0,285.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2013,2013,261.0,0.0,261.0,261.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2014,2014,263.0,0.0,263.0,263.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2015,2015,278.0,0.0,278.0,278.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2016,2016,274.0,0.0,274.0,274.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2017,2017,289.0,0.0,289.0,289.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2018,2018,295.0,0.0,295.0,295.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2019,2019,250.0,0.0,250.0,250.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2020,2020,253.0,0.0,253.0,253.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2021,2021,259.0,0.0,259.0,259.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2022,2022,296.0,0.0,296.0,296.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2023,2023,265.0,0.0,265.0,265.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2024,2024,254.0,0.0,254.0,254.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
2025,2025,270.0,0.0,270.0,270.0,FTI (yearday),Fall Transition Index @ 45N,45.0,0.0,0.0,3.0
